,메뉴이름,검색결과,URL
3005,대구탕,대구매운탕,/ko/food/calories/558260185
3006,대구탕,대구매운탕,/ko/food/calories/619510797
3007,대구탕,대구지리탕,/ko/food/calories/813285724
3008,대구탕,대구매운탕(서울),/ko/food/calories/619510830
3009,대구탕,대구매운탕 (식약처 기준),/ko/food/calories/1032547272
3010,대구탕,대구매운탕(강원도),/ko/food/calories/619510805
3011,대구탕,대구매운탕(경기도),/ko/food/calories/619510810
3012,대구탕,대구매운탕(경상도),/ko/food/calories/619510816
3013,생우동,우동,/ko/food/calories/139367473
3014,생우동,우동,/ko/food/calories/157275890
3015,생우동,우동,/ko/food/calories/153123288
3016,생우동,우동,/ko/food/calories/139367466
3017,생우동,우동,/ko/food/calories/245517536
3018,생우동,우동,/ko/food/calories/254335934
3019,생우동,우동,/ko/food/calories/76690778
3020,생우동,우동라면,/ko/food/calories/139367479
3021,생우동,우동,/ko/food/calories/76575674
3022,생우동,야끼우동,/ko/food/calories/569491197
3023,딸기,딸기,/ko/food/calories/510064221
3024,딸기,딸기,/ko/food/calories/159402289
3025,딸기,크라운산도 딸기,/ko/food/calories/419035813
3026,딸기,딸기,/ko/food/calories/76644682
3027,딸기,딸기우유,/ko/food/calories/1115162160
3028,딸기,오뚜기딸기쨈,/ko/food/calories/596708985
3029,딸기,딸기,/ko/food/calories/184859136
3030,딸기,딸기잼,/ko/food/calories/495969209
3031,딸기,오예스 딸기,/ko/food/calories/175417145
3032,딸기,생 딸기,/ko/food/calories/491389071
3033,순두부찌개,순,/ko/food/calories/1249839243
3034,순두부찌개,순두부찌개,/ko/food/calories/755781970
3035,순두부찌개,순두부찌개,/ko/food/calories/568283435
3036,순두부찌개,순두부찌개,/ko/food/calories/690015555
3037,순두부찌개,순두부 찌개,/ko/food/calories/439774087
3038,순두부찌개,순두부찌개,/ko/food/calories/139366407
3039,순두부찌개,해물 순두부 찌개,/ko/food/calories/76771676
3040,순두부찌개,순두부찌개,/ko/food/calories/177774422
3041,순두부찌개,순두부,/ko/food/calories/455137769
3042,순두부찌개,순두부 찌개양념,/ko/food/calories/211084282
3043,비빔만두,갓비빔,/ko/food/calories/310312731
3044,비빔만두,비빔국수,/ko/food/calories/1117267598
3045,비빔만두,비빔밥,/ko/food/calories/76787513
3046,비빔만두,비빔국수 ,/ko/food/calories/574290604
3047,비빔만두,비빔국수,/ko/food/calories/198252090
3048,비빔만두,비빔냉면,/ko/food/calories/97836388
3049,비빔만두,비빔밥,/ko/food/calories/294425025
3050,비빔만두,비빔밥,/ko/food/calories/448424578
3051,비빔만두,비빔냉면,/ko/food/calories/499012789
3052,비빔만두,비빔냉면,/ko/food/calories/184712614
3053,브로콜리초고추장,초고추장,/ko/food/calories/820663948
3054,브로콜리초고추장,초고추장,/ko/food/calories/708597494
3055,브로콜리초고추장,초고추장,/ko/food/calories/139368319
3056,브로콜리초고추장,초고추장,/ko/food/calories/407381287
3057,브로콜리초고추장,초고추장,/ko/food/calories/376874582
3058,브로콜리초고추장,초고추장,/ko/food/calories/643282671
3059,브로콜리초고추장,"고추장, 초고추장",/ko/food/calories/644576510
3060,브로콜리초고추장,초고추장,/ko/food/calories/896240481
3061,브로콜리초고추장,"고추장,일반고추장, 초고추장",/ko/food/calories/625702548
3062,브로콜리초고추장,초고추장,/ko/food/calories/499740149
3063,갑오징어불고기덮밥,불고기덮밥,/ko/food/calories/77633103
3064,갑오징어불고기덮밥,오삼불고기덮밥,/ko/food/calories/160164580
3065,갑오징어불고기덮밥,덮밥,/ko/food/calories/1502187935
3066,갑오징어불고기덮밥,"덮밥,불고기덮밥, 불고기덮밥",/ko/food/calories/619527026
3067,갑오징어불고기덮밥,소불고기 덮밥,/ko/food/calories/924434359
3068,갑오징어불고기덮밥,덮밥,/ko/food/calories/547711783
3069,갑오징어불고기덮밥,소 불고기덮밥,/ko/food/calories/944893604
3070,갑오징어불고기덮밥,"덮밥, 불고기덮밥, 조리",/ko/food/calories/922818589
3071,갑오징어불고기덮밥,소불고기 덮밥,/ko/food/calories/1327657439
3072,갑오징어불고기덮밥,밥 한 그릇 뚝딱! 불고기 덮밥소스,/ko/food/calories/157850649
3073,배추된장국,배추된장국,/ko/food/calories/10329757
3074,배추된장국,배추된장국,/ko/food/calories/830734091
3075,배추된장국,배추 맑은 국,/ko/food/calories/1222255724
3076,배추된장국,쑥된장국,/ko/food/calories/76650726
3077,배추된장국,냉이된장국,/ko/food/calories/487932027
3078,배추된장국,미소된장국,/ko/food/calories/699912771
3079,배추된장국,우거지된장국,/ko/food/calories/316996388
3080,배추된장국,우거지된장국,/ko/food/calories/187400549
3081,배추된장국,시래기된장국,/ko/food/calories/139366528
3082,배추된장국,장터국,/ko/food/calories/1486693730
3083,호박새우볶음,건새우볶음,/ko/food/calories/139363410
3084,호박새우볶음,새우볶음밥,/ko/food/calories/413045414
3085,호박새우볶음,새우볶음밥,/ko/food/calories/551221637
3086,호박새우볶음,볶음밥,/ko/food/calories/1088614444
3087,호박새우볶음,새우볶음밥,/ko/food/calories/1495808228
3088,호박새우볶음,새우볶음밥,/ko/food/calories/155225219
3089,호박새우볶음,새우볶음밥,/ko/food/calories/778886303
3090,호박새우볶음,새우볶음밥,/ko/food/calories/1399961776
3091,호박새우볶음,새우볶음밥,/ko/food/calories/139366142
3092,호박새우볶음,새우 볶음밥,/ko/food/calories/418814088
3093,시금치된장국,된장국,/ko/food/calories/886188905
3094,시금치된장국,우리집시금치된장국,/ko/food/calories/769988287
3095,시금치된장국,시금치 된장국,/ko/food/calories/7809008
3096,시금치된장국,시금치 된장국,/ko/food/calories/173243898
3097,시금치된장국,Korean Bean Paste Soup With Spinach 시금치된장국,/ko/food/calories/korean-bean-paste-soup-with-spinach-525503070
3098,시금치된장국,배추된장국,/ko/food/calories/10329757
3099,시금치된장국,"된장국, 시금치",/ko/food/calories/619509622
3100,시금치된장국,쑥된장국,/ko/food/calories/76650726
3101,시금치된장국,냉이된장국,/ko/food/calories/487932027
3102,시금치된장국,미소된장국,/ko/food/calories/699912771
3103,코다리조림,코다리조림,/ko/food/calories/139368711
3104,코다리조림,비비고 코다리 무조림,/ko/food/calories/1510482997
3105,코다리조림,냉면,/ko/food/calories/330870746
3106,코다리조림,코다리,/ko/food/calories/1232972218
3107,코다리조림,코다리,/ko/food/calories/1048832971
3108,코다리조림,코다리강정,/ko/food/calories/651195944
3109,코다리조림,코다리 찜,/ko/food/calories/1232971837
3110,코다리조림,코다리찜,/ko/food/calories/1467127700
3111,코다리조림,"명태 가공(기타), 코다리",/ko/food/calories/799924295
3112,코다리조림,명태 코다리,/ko/food/calories/921902388
3113,워터젤리,워터젤리,/ko/food/calories/539225573
3114,워터젤리,워터젤리,/ko/food/calories/76999049
3115,워터젤리,워터젤리,/ko/food/calories/600405912
3116,워터젤리,워터젤리,/ko/food/calories/755291077
3117,워터젤리,쁘티첼 워터젤리,/ko/food/calories/459060474
3118,워터젤리,쁘띠첼 워터젤리 포도,/ko/food/calories/76930541
3119,워터젤리,워터젤리 사과,/ko/food/calories/381919258
3120,워터젤리,워터젤리자두맛,/ko/food/calories/483579537
3121,워터젤리,쁘띠첼 워터젤리,/ko/food/calories/231022183
3122,워터젤리,워터젤리 복숭아,/ko/food/calories/1361595101
3123,에너지바,에너지바,/ko/food/calories/139367070
3124,에너지바,에너지바,/ko/food/calories/188880217
3125,에너지바,에너지바,/ko/food/calories/139367107
3126,에너지바,에너지바,/ko/food/calories/1489436046
3127,에너지바,에너지바,/ko/food/calories/76690029
3128,에너지바,에너지바,/ko/food/calories/970134019
3129,에너지바,에너지바,/ko/food/calories/76723525
3130,에너지바,에너지바,/ko/food/calories/609997192
3131,에너지바,에너지바,/ko/food/calories/228658589
3132,에너지바,에너지바,/ko/food/calories/149090297
3133,꼬꼬떡국,떡국떡,/ko/food/calories/258442601
3134,꼬꼬떡국,쌀 떡국,/ko/food/calories/447028784
3135,꼬꼬떡국,떡국,/ko/food/calories/260333082
3136,꼬꼬떡국,떡국,/ko/food/calories/199213796
3137,꼬꼬떡국,국물떡볶이,/ko/food/calories/163379064
3138,꼬꼬떡국,떡볶이,/ko/food/calories/171247346
3139,꼬꼬떡국,떡국떡,/ko/food/calories/824703640
3140,꼬꼬떡국,떡국떡,/ko/food/calories/662612166
3141,꼬꼬떡국,"떡국,떡국, 인스턴트,떡국",/ko/food/calories/1030232947
3142,꼬꼬떡국,떡국,/ko/food/calories/153181058
3143,배추된장무침,두부부침,/ko/food/calories/139364473
3144,배추된장무침,두부부침 (100g),/ko/food/calories/100g-1311755190
3145,배추된장무침,배추겉절이,/ko/food/calories/377144945
3146,배추된장무침,배추,/ko/food/calories/184691322
3147,배추된장무침,　배추김치,/ko/food/calories/308800036
3148,배추된장무침,배추김치,/ko/food/calories/346252581
3149,배추된장무침,배추김치,/ko/food/calories/407667004
3150,배추된장무침,배추김치,/ko/food/calories/361887798
3151,배추된장무침,김무침,/ko/food/calories/1010613778
3152,배추된장무침,김무침,/ko/food/calories/1135750765
3153,우거지갈비탕,소갈비 우거지탕,/ko/food/calories/393367030
3154,우거지갈비탕,우거지갈비탕,/ko/food/calories/247364282
3155,우거지갈비탕,우거지갈비탕,/ko/food/calories/829905067
3156,우거지갈비탕,수원식 우거지 갈비탕,/ko/food/calories/1235875908
3157,우거지갈비탕,우거지 갈비탕,/ko/food/calories/1576802453
3158,우거지갈비탕,우거지갈비탕,/ko/food/calories/1243900569
3159,우거지갈비탕,우거지 갈비탕,/ko/food/calories/1157318455
3160,우거지갈비탕,우거지 추어탕,/ko/food/calories/1268479023
3161,우거지갈비탕,들깨 우거지 감자탕,/ko/food/calories/1288076390
3162,우거지갈비탕,아워홈 정성가득 갈비탕,/ko/food/calories/156776342
3163,명태살튀김깐풍소스,명태살 생선가스,/ko/food/calories/394002110
3164,명태살튀김깐풍소스,깐돌이,/ko/food/calories/619510217
3165,명태살튀김깐풍소스,사천 마파두부소스,/ko/food/calories/497425806
3166,명태살튀김깐풍소스,튀김 2개,/ko/food/calories/2-755940043
3167,명태살튀김깐풍소스,명태 강정,/ko/food/calories/1508872109
3168,명태살튀김깐풍소스,명태조림,/ko/food/calories/963477823
3169,명태살튀김깐풍소스,명태스낵,/ko/food/calories/262604150
3170,명태살튀김깐풍소스,과자,/ko/food/calories/1008300344
3171,명태살튀김깐풍소스,감자튀김,/ko/food/calories/139363404
3172,명태살튀김깐풍소스,고구마채튀김,/ko/food/calories/139363597
3173,초콜릿,초콜릿,/ko/food/calories/320406440
3174,초콜릿,초콜릿,/ko/food/calories/440790713
3175,초콜릿,초콜릿,/ko/food/calories/76603422
3176,초콜릿,초콜릿,/ko/food/calories/165086895
3177,초콜릿,핫초콜릿,/ko/food/calories/76639565
3178,초콜릿,초콜릿,/ko/food/calories/307244782
3179,초콜릿,초콜릿,/ko/food/calories/182930131
3180,초콜릿,초콜릿,/ko/food/calories/139368357
3181,초콜릿,초콜릿,/ko/food/calories/139368333
3182,초콜릿,밀크 초콜릿,/ko/food/calories/139365359
3183,짜먹는요구르트,짜먹는요구르트,/ko/food/calories/822325161
3184,짜먹는요구르트,짜요짜요 짜먹는 요구르트 딸기맛,/ko/food/calories/467605893
3185,짜먹는요구르트,프리미엄 짜먹는 요구르트,/ko/food/calories/76995242
3186,짜먹는요구르트,짜먹는 치즈 요구르트,/ko/food/calories/314125746
3187,짜먹는요구르트,요구르트,/ko/food/calories/638892675
3188,짜먹는요구르트,야구르트,/ko/food/calories/547855651
3189,짜먹는요구르트,간식,/ko/food/calories/1390709708
3190,짜먹는요구르트,짜먹는양갱,/ko/food/calories/825042512
3191,짜먹는요구르트,Camembert Cheese (짜먹는),/ko/food/calories/camembert-cheese-686940148
3192,짜먹는요구르트,짜먹는슈퍼100,/ko/food/calories/100-521524022
3193,스파게티,스파게티,/ko/food/calories/435416069
3194,스파게티,스파게티,/ko/food/calories/139366586
3195,스파게티,스파게티,/ko/food/calories/616517392
3196,스파게티,스파게티,/ko/food/calories/136576363
3197,스파게티,크림 베이컨 스파게티,/ko/food/calories/189155745
3198,스파게티,전밀스파게티,/ko/food/calories/1086625637
3199,스파게티,스윗토마토 스파게티,/ko/food/calories/434593226
3200,스파게티,스파게티(미트),/ko/food/calories/139366501
3201,스파게티,스파게티 면,/ko/food/calories/389360915
3202,스파게티,스파게티(크림),/ko/food/calories/139366502
3203,쇠고기덮밥,"덮밥,쇠고기덮밥, 쇠고기덮밥",/ko/food/calories/619539889
3204,쇠고기덮밥,쇠고기김밥,/ko/food/calories/1159676623
3205,쇠고기덮밥,"소스류,덮밥소스, 쇠고기덮밥소스",/ko/food/calories/619569912
3206,쇠고기덮밥,밥,/ko/food/calories/566461826
3207,쇠고기덮밥,"소스류,덮밥소스, 레또쇠고기덮밥소스",/ko/food/calories/619566575
3208,쇠고기덮밥,쇠고기김밥,/ko/food/calories/76908650
3209,쇠고기덮밥,불고기덮밥,/ko/food/calories/77633103
3210,쇠고기덮밥,덮밥,/ko/food/calories/1502187935
3211,쇠고기덮밥,오삼불고기덮밥,/ko/food/calories/160164580
3212,쇠고기덮밥,"덮밥,불고기덮밥, 불고기덮밥",/ko/food/calories/619527026
3213,닭순살코기튀김,"닭 가공(기타), 살코기, 튀김, 튀김옷",/ko/food/calories/619531810
3214,닭순살코기튀김,"닭 가공(기타), 살코기, 튀김, 튀김옷",/ko/food/calories/619994042
3215,닭순살코기튀김,닭 튀김,/ko/food/calories/149271020
3216,닭순살코기튀김,튀김 2개,/ko/food/calories/2-755940043
3217,닭순살코기튀김,살코기 연어,/ko/food/calories/139366034
3218,닭순살코기튀김,감자튀김,/ko/food/calories/139363404
3219,닭순살코기튀김,고구마채튀김,/ko/food/calories/139363597
3220,닭순살코기튀김,참치,/ko/food/calories/1589631071
3221,닭순살코기튀김,두부튀김,/ko/food/calories/139364515
3222,닭순살코기튀김,살코기 참치,/ko/food/calories/502579576
3223,순두부양념장,순두부 찌개양념,/ko/food/calories/211084282
3224,순두부양념장,순두부,/ko/food/calories/455137769
3225,순두부양념장,순두부찌개양념,/ko/food/calories/1332283491
3226,순두부양념장,순,/ko/food/calories/1249839243
3227,순두부양념장,양념,/ko/food/calories/1285342546
3228,순두부양념장,순두,/ko/food/calories/139366426
3229,순두부양념장,순두부,/ko/food/calories/230732549
3230,순두부양념장,"두부,순두부, 순두부",/ko/food/calories/628648889
3231,순두부양념장,"두부,순두부, 순두부",/ko/food/calories/644639081
3232,순두부양념장,순두부,/ko/food/calories/1086520827
3233,카레밥,비프카레,/ko/food/calories/512992995
3234,카레밥,카레,/ko/food/calories/325773491
3235,카레밥,카레밥,/ko/food/calories/703691112
3236,카레밥,카레라이스,/ko/food/calories/139368572
3237,카레밥,치킨 카레맛 컵밥,/ko/food/calories/199193002
